number,count,title,url
33569,1,refactor: throw `std::string_view` instead of `const char*` in constexpr/consteval functions,https://github.com/bitcoin/bitcoin/pull/33569
33990,1,test: p2p: check that peer's announced starting height is remembered,https://github.com/bitcoin/bitcoin/pull/33990
32051,1,p2p: protect addnode peers during IBD,https://github.com/bitcoin/bitcoin/pull/32051
31407,8,guix: Notarize MacOS app bundle and codesign all MacOS and Windows binaries,https://github.com/bitcoin/bitcoin/pull/31407
31954,4,doc: update fuzz instructions when on macOS,https://github.com/bitcoin/bitcoin/pull/31954
33986,1,doc: improvements to doc/descriptors.md,https://github.com/bitcoin/bitcoin/pull/33986
33085,1,doc: gen-manpages.py should check build options,https://github.com/bitcoin/bitcoin/pull/33085
29963,1,depends: Do not consider `CC` environment variable for detecting system,https://github.com/bitcoin/bitcoin/pull/29963
33197,2,doc: add Linux GUI runtime instructions to doc/README.md,https://github.com/bitcoin/bitcoin/pull/33197
33482,3,contrib: fix macOS deployment with no translations,https://github.com/bitcoin/bitcoin/pull/33482
33528,3,wallet: don't consider unconfirmed TRUC coins with ancestors,https://github.com/bitcoin/bitcoin/pull/33528
32293,3,doc: Add deps install notes for multiprocess,https://github.com/bitcoin/bitcoin/pull/32293
33251,2,[29.x] backport #33212,https://github.com/bitcoin/bitcoin/pull/33251
32505,4,depends: bump to latest config.guess and config.sub,https://github.com/bitcoin/bitcoin/pull/32505
33744,1,ci: Fix lint runner selection (and docker cache),https://github.com/bitcoin/bitcoin/pull/33744
31779,4,cmake: Improve safety and robustness during building `crc32c` subtree,https://github.com/bitcoin/bitcoin/pull/31779
32856,2,Update `minisketch` subtree,https://github.com/bitcoin/bitcoin/pull/32856
33103,2,2025 07 30 Add release note for `dumptxoutset` breaking change,https://github.com/bitcoin/bitcoin/pull/33103
32342,1,Fix missing error check in `set_clo_on_exec` for FD_CLOEXEC handling,https://github.com/bitcoin/bitcoin/pull/32342
31978,3,kernel: pre-29.x chainparams and headerssync update,https://github.com/bitcoin/bitcoin/pull/31978
32084,2,doc: document workaround and fallback for macOS fuzzing,https://github.com/bitcoin/bitcoin/pull/32084
32987,1,init: [gui] Avoid UB/crash in InitAndLoadChainstate,https://github.com/bitcoin/bitcoin/pull/32987
33857,7,doc: Add `x86_64-w64-mingw32ucrt` triplet to `depends/README.md`,https://github.com/bitcoin/bitcoin/pull/33857
33504,4,Mempool: Do not enforce TRUC checks on reorg,https://github.com/bitcoin/bitcoin/pull/33504
33011,2,log: rate limiting followups,https://github.com/bitcoin/bitcoin/pull/33011
32483,2,test: fix two intermittent failures in wallet_basic.py,https://github.com/bitcoin/bitcoin/pull/32483
